,PCNTNM,NAME,PPHONE,PCNTY,PCNTY22,P_INDIAN,P_ASIAN,P_PACIFIC,P_HISP,P_WHITE,P_BLACK,P_TR,STTCH_RT,State,ZIP,RELIG,ORIENT
18415,SNOHOMISH,FOREST PARK ADVENTIST CHRISTIAN SCHOOL,4252586911.0,61,6153,3.9215686275,11.764705882,9.8039215686,13.725490196,45.098039216,15.68627451,0.0,17.0,WA,98203,2,28
18416,KING,HAMLIN ROBINSON SCHOOL,2067631167.0,33,3353,0.6006006006,5.7057057057,0.3003003003,4.8048048048,74.474474474,5.4054054054,8.7087087087,9.406779661,WA,98144,3,30
18417,KING,GIDDENS SCHOOL,2063244847.0,33,3353,0.0,9.4594594595,1.3513513514,9.4594594595,48.648648649,9.4594594595,21.621621622,10.136986301,WA,98144,3,30
18418,SNOHOMISH,ARCHBISHOP MURPHY HIGH SCHOOL,4253323043.0,61,6153,2.2421524664,7.399103139,0.8968609865,9.865470852,63.677130045,3.5874439462,12.331838565,11.319796954,WA,98208,1,1
18419,THURSTON,HOLY FAMILY SCHOOL,3604917060.0,67,6753,2.1582733813,12.949640288,4.3165467626,14.388489209,50.35971223,1.4388489209,14.388489209,8.4242424242,WA,98509,1,1
18420,KITSAP,MONTESSORI COUNTRY SCHOOL,2068424966.0,35,3553,0.0,13.095238095,3.5714285714,4.7619047619,61.904761905,3.5714285714,13.095238095,10.5,WA,98110,3,30
18421,SKAGIT,MOUNT VERNON CHRISTIAN SCHOOL,3604249157.0,57,5753,3.3073929961,2.140077821,0.1945525292,2.7237354086,90.077821012,1.5564202335,0.0,16.112852665,WA,98273,2,8
18422,GRANT,NEW LIFE CHRISTIAN SCHOOL,5097545558.0,25,2553,0.0,0.0,0.0,2.5,90.0,0.0,7.5,10.526315789,WA,98823,2,8
18423,KING,"NEWPORT CHILDREN'S SCHOOL, INC.",4252740613.0,33,3353,0.0,40.0,0.0,8.0,38.666666667,5.3333333333,8.0,10.135135135,WA,98006,3,30
18424,SPOKANE,NORTH WALL SCHOOLS,5094662695.0,63,6353,4.347826087,4.347826087,0.0,0.0,86.956521739,4.347826087,0.0,12.105263158,WA,99218,3,30
18425,KING,NORTHWEST SCHOOL DEAF AND HARD-OF-HEARING CHILDREN,2063644605.0,33,3353,0.0,12.820512821,2.5641025641,35.897435897,33.333333333,12.820512821,2.5641025641,4.3333333333,WA,98133,3,30
18426,SNOHOMISH,REDEMPTION EVANGELICAL LUTHERAN,4257752145.0,61,6153,0.0,22.222222222,0.0,0.0,77.777777778,0.0,0.0,8.1818181818,WA,98036,2,23
18427,KING,SEATTLE WALDORF SCHOOL,2065245320.0,33,3353,0.0,8.9928057554,0.0,1.7985611511,64.388489209,1.4388489209,23.381294964,5.1672862454,WA,98125,3,30
18428,KITSAP,SILVERWOOD SCHOOL,3606977526.0,35,3553,4.6511627907,5.8139534884,1.1627906977,6.976744186,77.906976744,3.488372093,0.0,16.226415094,WA,98370,3,30
18429,SPOKANE,ST MICHAEL'S ACADEMY,5094670986.0,63,6353,4.8387096774,3.2258064516,0.0,19.35483871,70.161290323,0.0,2.4193548387,8.3783783784,WA,99217,1,1
18430,CHELAN,ST PAUL'S LUTHERAN SCHOOL,5096624757.0,7,753,1.2195121951,3.6585365854,0.0,9.756097561,73.170731707,2.4390243902,9.756097561,10.789473684,WA,98807,2,20
18431,PIERCE,THE SEABURY SCHOOL,2539523111.0,53,5353,0.0,6.7415730337,0.0,0.0,59.550561798,4.4943820225,29.213483146,8.018018018,WA,98422,3,30
18432,KING,UNIVERSITY CHILD DEVELOPMENT SCHOOL,2063990557.0,33,3353,1.4760147601,17.712177122,0.7380073801,2.9520295203,68.265682657,6.6420664207,2.2140221402,4.0508221226,WA,98105,3,30
18433,KING,THE VALLEY SCHOOL,6506784341.0,33,3353,0.0,4.1666666667,0.0,0.0,86.458333333,7.2916666667,2.0833333333,8.275862069,WA,98112,3,30
18434,WHATCOM,WHATCOM HILLS WALDORF SCHOOL,3607333164.0,73,7353,0.6134969325,1.8404907975,0.6134969325,4.9079754601,89.570552147,2.4539877301,0.0,9.367816092,WA,98229,3,30
18435,KING,WOODINVILLE MONTESSORI SCHOOL,4254823184.0,33,3353,0.6309148265,25.23659306,0.3154574132,6.9400630915,47.318611987,1.5772870662,17.981072555,12.192307692,WA,98011,3,30
18436,CLARK,HILLSIDE SCHOOL,,19,1955,0.0,0.0,0.0,0.0,100.0,0.0,0.0,18.0,WI,54420,2,3
18437,CLARK,BLACK RIVER PAROCHIAL SCHOOL,7152294763.0,19,1955,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.068965517,WI,54498,2,24
18438,SHAWANO,DEER VIEW SCHOOL,7157586270.0,115,11555,0.0,0.0,0.0,0.0,100.0,0.0,0.0,19.0,WI,54107,2,3
18439,DANE,EAGLE SCHOOL OF MADISON,6082730309.0,25,2555,0.0,21.224489796,0.0,6.5306122449,62.040816327,1.6326530612,8.5714285714,8.1939799331,WI,53711,3,30
18440,MONROE,EAST RIDGEVILLE PAROCHIAL SCHOOL,,81,8155,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.0,WI,54670,2,3
18441,BROWN,GREEN BAY MONTESSORI CHILDREN'S WORLD,9209833164.0,9,955,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.1666666667,WI,54115,2,29
18442,LA CROSSE,IMMANUEL LUTHERAN SCHOOL,6087845712.0,63,6355,0.0,3.2786885246,0.0,0.0,93.442622951,3.2786885246,0.0,15.25,WI,54603,2,22
18443,MILWAUKEE,INDIAN COMMUNITY SCHOOL,4145256189.0,79,7955,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.961538462,WI,53132,3,30
18444,MILWAUKEE,KRADWELL SCHOOL,4414454659.0,79,7955,0.0,3.3898305085,0.0,10.169491525,76.271186441,8.4745762712,1.6949152542,6.5555555556,WI,53213,3,30
18445,CHIPPEWA,LIBERTY CHRISTIAN SCHOOL,7157230336.0,17,1755,5.0,5.0,0.0,5.0,85.0,0.0,0.0,14.285714286,WI,54729,2,8
18446,MARQUETTE,LOG CABIN SCHOOL,,77,7755,0.0,0.0,0.0,0.0,100.0,0.0,0.0,17.5,WI,53954,2,3
18447,COLUMBIA,MEADOW VIEW SCHOOL,6083563317.0,21,2155,0.0,0.0,0.0,0.0,100.0,0.0,0.0,19.0,WI,53954,2,3
18448,MILWAUKEE,MESSMER CATHOLIC SCHOOLS,4142645440.0,79,7955,0.2477291495,5.1197357556,0.0,5.1197357556,0.3303055326,87.530966144,1.6515276631,15.062189055,WI,53206,1,1
18449,MILWAUKEE,MILWAUKEE JEWISH DAY SCHOOL,4149678307.0,79,7955,0.0,0.0,0.0,1.9736842105,96.052631579,1.9736842105,0.0,5.1700680272,WI,53217,2,18
18450,KENOSHA,MONTESSORI CHILDREN'S HOUSE,2626581797.0,59,5955,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.5384615385,WI,53143,3,30
18451,WALWORTH,MOUNT ZION CHRISTIAN SCHOOL,2622485255.0,127,12755,0.0,2.3529411765,0.0,9.4117647059,87.058823529,1.1764705882,0.0,9.8837209302,WI,53147,2,8
18452,BROWN,NOTRE DAME DE LA BAIE ACADEMY,9204296101.0,9,955,0.7947019868,2.119205298,0.0,8.7417218543,86.092715232,0.6622516556,1.5894039735,14.245283019,WI,54303,1,1
18453,DANE,OAKLAWN ACADEMY,6088843425.0,25,2555,0.0,1.4492753623,0.0,98.550724638,0.0,0.0,0.0,17.25,WI,53534,1,1
18454,WASHINGTON,OZAUKEE CHRISTIAN SCHOOL,2622846980.0,131,13155,1.2195121951,3.6585365854,2.4390243902,2.4390243902,85.365853659,4.8780487805,0.0,12.058823529,WI,53095,2,8
18455,CLARK,PLEASANT VALLEY MENNONITE SCHOOL,,19,1955,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.8,WI,54771,2,24
18456,WAUKESHA,PRAIRIE HILL WALDORF SCHOOL,2626467497.0,133,13355,0.0,0.8130081301,1.6260162602,4.8780487805,49.593495935,25.203252033,17.886178862,10.423728814,WI,53072,3,30
18457,JUNEAU,QUEEN OF THE HOLY ROSARY SCHOOL,6085652341.0,57,5755,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.7368421053,WI,54646,1,1
18458,GREEN LAKE,ROCKY RIDGE SCHOOL,,47,4755,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.0,WI,53926,2,3
18459,WAUKESHA,ST JOHN VIANNEY SCHOOL,2627963942.0,133,13355,0.0,7.8512396694,0.0,5.3719008264,85.950413223,0.826446281,0.0,11.862745098,WI,53045,1,1
18460,VERNON,ST MATTHEW'S LUTHERAN SCHOOL,4144608305.0,123,12355,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.64516129,WI,54658,2,22
18461,WAUPACA,STARR ACADEMY,9205312570.0,135,13555,17.142857143,0.0,0.0,2.8571428571,65.714285714,8.5714285714,5.7142857143,3.8888888889,WI,54961,2,8
18462,VERNON,SUGAR GROVE SCHOOL,,123,12355,0.0,0.0,0.0,0.0,100.0,0.0,0.0,20.909090909,WI,54667,2,3
18463,CLARK,THORP MENNONITE SCHOOL,7156693066.0,19,1955,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.258064516,WI,54771,2,24
18464,FOND DU LAC,TRINITY BAPTIST SCHOOL,9209229044.0,39,3955,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.2790697674,WI,54936,2,5
18465,MANITOWOC,TRINITY LUTHERAN SCHOOL,9208943012.0,71,7155,0.0,0.0,0.0,0.0,98.863636364,1.1363636364,0.0,11.733333333,WI,53042,2,22
18466,MILWAUKEE,YESHIVA ELEMENTARY SCHOOL,4148719597.0,79,7955,0.0,0.0,0.0,0.5347593583,99.465240642,0.0,0.0,7.5100401606,WI,53216,2,18
18467,BOONE,CHRISTIAN FAITH ACADEMY,3043078075.0,5,554,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.1,WV,25206,2,8
18468,RANDOLPH,HIGHLAND ADVENTIST SCHOOL,3046364274.0,83,8354,0.0,2.2727272727,6.8181818182,0.0,88.636363636,2.2727272727,0.0,7.3333333333,WV,26241,2,28
18469,BARBOUR,FEED MY SHEEP CHRISTIAN SCHOOL,3044571135.0,1,154,0.0,0.0,0.0,9.5238095238,80.952380952,9.5238095238,0.0,7.0,WV,26416,2,8
18470,KANAWHA,MOUNTAINEER MONTESSORI SCHOOL,3043427870.0,39,3954,0.0,26.5625,0.0,3.90625,65.625,3.90625,0.0,4.7583643123,WV,25304,3,30
18471,NICHOLAS,NEW LIFE CHRISTIAN ACADEMY,3048721148.0,67,6754,0.0,0.0,0.9523809524,0.9523809524,98.095238095,0.0,0.0,8.0769230769,WV,26651,2,8
18472,GRANT,NORTH FORK CHRISTIAN SCHOOL,3042579722.0,23,2354,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,WV,26847,2,24
18473,WALKER,SUMITON CHRISTIAN SCHOOL,2056486643.0,127,12701,0.6289308176,1.2578616352,0.0,1.2578616352,92.767295597,0.3144654088,3.7735849057,13.474576271,AL,35148,2,10
18474,TUSCALOOSA,NORTH RIVER CHRISTIAN ACADEMY,2053494881.0,125,12501,0.0,0.0,0.0,2.4154589372,97.584541063,0.0,0.0,12.9375,AL,35406,2,8
18475,JUNEAU,JUNEAU MONTESSORI SCHOOL,5858570173.0,110,11002,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,AK,99824,3,30
18476,PIMA,ST MICHAEL'S PARISH DAY SCHOOL,5207228478.0,19,1904,0.0,3.7037037037,0.0,27.037037037,65.185185185,4.0740740741,0.0,7.8260869565,AZ,85711,2,14
18477,UNION,WEST SIDE CHRISTIAN SCHOOL,8708635636.0,139,13905,0.5780346821,4.0462427746,0.5780346821,3.4682080925,87.861271676,3.4682080925,0.0,10.421686747,AR,71730,2,5
18478,SANTA CLARA,CASA DI MIR MONTESSORI ELEMENTARY SCHOOL,4083703073.0,85,8506,0.0,55.462184874,0.0,6.7226890756,33.613445378,4.2016806723,0.0,6.1025641026,CA,95008,3,30
18479,ORANGE,STONEYBROOKE CHRISTIAN SCHOOL,9493644407.0,59,5906,1.7353579176,13.665943601,0.8676789588,11.062906725,71.14967462,1.5184381779,0.0,20.954545455,CA,92692,2,8
18480,ORANGE,ST MICHAELS CHRISTIAN ACADEMY,9493669468.0,59,5906,0.0,0.0,0.0,4.347826087,91.304347826,4.347826087,0.0,7.6666666667,CA,92672,2,14
18481,LOS ANGELES,BISHOP CONATY-OUR LADY OF LORETTO HIGH SCHOOL,3237370012.0,37,3706,0.0,2.3121387283,0.0,93.641618497,0.289017341,1.4450867052,2.3121387283,16.555023923,CA,90006,1,1
18482,ORANGE,GRACE CHRISTIAN SCHOOL,7147615200.0,59,5906,0.0,12.137681159,0.0,12.137681159,57.246376812,9.2391304348,9.2391304348,19.505300353,CA,90630,2,8
18483,SAN DIEGO,MARANATHA CHRISTIAN SCHOOLS,8587599737.0,73,7306,0.0,6.6666666667,6.5497076023,7.8362573099,62.923976608,2.2222222222,13.801169591,13.276397516,CA,92127,2,8
18484,SANTA CLARA,THE KING'S ACADEMY,4084819900.0,85,8506,0.0,56.043956044,2.0146520147,5.0366300366,25.0,0.9157509158,10.989010989,16.082474227,CA,94085,2,8
18485,SHASTA,REDDING CHRISTIAN SCHOOL,5305475600.0,89,8906,0.3412969283,2.5597269625,0.5119453925,3.9249146758,90.102389078,0.8532423208,1.7064846416,16.368715084,CA,96073,2,8
18486,SANTA CLARA,GRANADA ISLAMIC SCHOOL,4089801161.0,85,8506,0.0,1.2224938875,0.0,0.0,0.0,6.1124694377,92.665036675,8.0511811024,CA,95054,2,17
18487,ORANGE,DBA MISSION HILLS CHRISTIAN SCHOOL,9495894504.0,59,5906,0.7220216606,1.8050541516,1.083032491,1.8050541516,57.039711191,29.602888087,7.9422382671,17.3125,CA,92688,2,8
18488,SANTA BARBARA,LAGUNA BLANCA SCHOOL,8022742817.0,83,8306,0.0,4.4444444444,0.0,6.6666666667,87.111111111,1.7777777778,0.0,7.9225352113,CA,93110,3,30
18489,LOS ANGELES,EMEK HEBREW ACADEMY TEICHMAN FAMILY TORAH  CENTER,8187833663.0,37,3706,0.0,1.5082956259,0.0,4.5248868778,91.25188537,0.4524886878,2.2624434389,13.586065574,CA,91403,2,18
18490,ORANGE,BETHANY CHRISTIAN ACADEMY,7148919783.0,59,5906,0.0,7.8014184397,0.7092198582,27.659574468,41.134751773,0.7092198582,21.985815603,10.52238806,CA,92683,2,8
18491,SAN MATEO,NOTRE DAME HIGH SCHOOL,6505951913.0,81,8106,1.6786570743,19.184652278,0.9592326139,15.347721823,62.110311751,0.7194244604,0.0,14.734982332,CA,94002,1,1
18492,SANTA CLARA,HOLY FAMILY SCHOOL,4089781355.0,85,8506,0.0,18.77394636,1.5325670498,26.053639847,39.08045977,2.6819923372,11.877394636,20.076923077,CA,95136,1,1
18493,HARTFORD,PRAISE POWER & PRAYER CHRISTIAN SCHOOL,8602858898.0,3,309,0.0,0.0,0.0,21.951219512,19.512195122,43.902439024,14.634146341,10.25,CT,6095,2,8
18494,FAIRFIELD,CHRISTIAN HERITAGE SCHOOL,2032616230.0,1,109,0.0,2.3316062176,0.0,26.424870466,42.487046632,27.461139896,1.2953367876,10.633608815,CT,6611,2,8
18495,VOLUSIA,CHILDREN'S HOUSE MONTESSORI SCHOOL,3867363632.0,127,12712,0.0,0.0,0.0,6.3829787234,87.234042553,6.3829787234,0.0,4.9473684211,FL,32724,3,30
18496,PINELLAS,SKYCREST CHRISTIAN SCHOOL,7277971186.0,103,10312,0.9765625,4.8828125,0.9765625,14.6484375,59.1796875,4.6875,14.6484375,15.515151515,FL,33765,2,5
18497,MIAMI-DADE,VON WEDEL MONTESSORI SCHOOL,7863956453.0,86,8612,0.0,0.0,0.0,27.272727273,70.454545455,2.2727272727,0.0,11.0,FL,33161,3,30
18498,MARION,FIRST ASSEMBLY CHRISTIAN SCHOOL & DAYCARE,3523511913.0,83,8312,0.0,2.8301886792,0.0,17.452830189,53.537735849,26.179245283,0.0,13.29153605,FL,34470,2,4
18499,PINELLAS,GUARDIAN ANGELS CATHOLIC SCHOOL,7277996724.0,103,10312,0.625,5.0,1.875,14.375,71.875,4.375,1.875,10.38961039,FL,33763,1,1
18500,PALM BEACH,TRINITY CHRISTIAN ACADEMY,5619671900.0,99,9912,0.0,1.3833992095,0.0,29.446640316,30.434782609,38.735177866,0.0,13.041237113,FL,33463,2,4
18501,CHATHAM,RAMBAM DAY SCHOOL,9123527994.0,51,5113,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.7551020408,GA,31405,2,18
18502,FAYETTE,CROSSROADS CHRISTIAN SCHOOL,7704870677.0,113,11313,0.0,15.094339623,0.0,3.7735849057,73.58490566,7.5471698113,0.0,6.625,GA,30290,2,8
18503,FAYETTE,GRACE CHRISTIAN ACADEMY,7704610137.0,113,11313,0.0,2.0979020979,0.0,2.7972027972,18.881118881,74.825174825,1.3986013986,11.0,GA,30214,2,8
18504,COBB,EAST COBB CHRISTIAN SCHOOL,7705650881.0,67,6713,0.0,0.0,0.0,10.0,82.5,7.5,0.0,7.6923076923,GA,30062,2,27
18505,ROCKDALE,YOUNG AMERICANS CHRISTIAN SCHOOL,7707607902.0,247,24713,0.0,1.179245283,0.0,2.358490566,44.575471698,44.811320755,7.0754716981,15.142857143,GA,30013,2,29
18506,FULTON,DAR-UN-NOOR ATLANTA SCIENCE ACADEMY,4048765051.0,121,12113,0.0,41.666666667,0.0,2.380952381,1.1904761905,51.19047619,3.5714285714,6.1764705882,GA,30318,2,17
18507,FULTON,SOUTHWEST ATLANTA CHRISTIAN ACADEMY,4043462080.0,121,12113,0.0,1.4705882353,0.0,0.0,17.647058824,80.882352941,0.0,5.3125,GA,30331,2,8
18508,BONNER,HOUSE OF THE LORD CHRISTIAN ACADEMY,2084372184.0,17,1716,1.2658227848,0.0,0.0,6.3291139241,91.139240506,1.2658227848,0.0,9.6932515337,ID,83822,2,8
18509,ADA,COLE VALLEY CHRISTIAN SCHOOLS-SECONDARY,2089471212.0,1,116,0.0,2.846975089,0.0,0.0,92.882562278,1.2455516014,3.024911032,15.698324022,ID,83642,2,8
18510,COLES,ST JOHNS LUTHERAN SCHOOL,2172344911.0,29,2917,0.0,0.3610108303,0.0,1.083032491,89.16967509,0.7220216606,8.6642599278,15.388888889,IL,61938,2,20
18511,COOK,ST CATHERINE SIENA-ST LUCY SCHOOL,7083865286.0,31,3117,0.0,0.0,0.0,0.0,1.1695906433,97.076023392,1.7543859649,16.132075472,IL,60302,1,1
18512,LAKE,SCHOOL OF ST MARY,8472340371.0,97,9717,2.3255813953,3.488372093,0.0,3.7790697674,86.918604651,0.8720930233,2.6162790698,9.7175141243,IL,60045,1,1
18513,WILL,ST MARY IMMACULATE PARISH SCHOOL,8154363953.0,197,19717,0.0,3.1545741325,0.0,12.302839117,76.971608833,2.523659306,5.047318612,13.84279476,IL,60544,1,1
18514,WHITESIDE,UNITY CHRISTIAN SCHOOL,8155893912.0,195,19517,0.0,0.0,0.0,1.4084507042,94.366197183,4.2253521127,0.0,11.09375,IL,61252,2,8
18515,WAYNE,RICHMOND FRIENDS SCHOOL,7659665767.0,177,17718,0.0,7.8125,0.0,7.8125,75.0,9.375,0.0,8.0,IN,47374,2,15
18516,MARION,SCHOOL OF KNOWLEDGE,3179230328.0,97,9718,0.0,12.121212121,0.0,0.0,32.996632997,54.882154882,0.0,9.5806451613,IN,46222,2,17
18517,STORY,AMES CHRISTIAN SCHOOL,5152330772.0,169,16919,0.0,1.724137931,0.0,5.1724137931,84.482758621,0.0,8.6206896552,9.5081967213,IA,50010,2,29
18518,MCPHERSON,ELYRIA CHRISTIAN SCHOOL,6202424220.0,113,11320,0.0,1.0362694301,0.0,2.0725388601,92.74611399,4.1450777202,0.0,9.4146341463,KS,67460,2,8
18519,JOHNSON,MARANATHA CHRISTIAN ACADEMY,9136310637.0,91,9120,2.8037383178,4.2056074766,1.8691588785,6.0747663551,74.53271028,10.514018692,0.0,9.7052154195,KS,66217,2,8
18520,SEDGWICK,WICHITA FRIENDS SCHOOL,3167290303.0,173,17320,0.0,0.0,0.0,16.666666667,75.0,8.3333333333,0.0,6.0,KS,67235,2,15
18521,MONTGOMERY,TYRO COMMUNITY CHRISTIAN SCHOOL,6202894450.0,125,12520,8.0,2.6666666667,0.0,4.0,84.0,0.0,1.3333333333,6.3025210084,KS,67364,2,8
18522,SHAWNEE,CAIR PARAVEL LATIN SCHOOL,7852323878.0,177,17720,0.243902439,1.4634146341,0.0,3.9024390244,85.853658537,2.9268292683,5.6097560976,11.747851003,KS,66606,2,8
18523,FAYETTE,TRINITY CHRISTIAN ACADEMY,8592710079.0,67,6721,0.0,1.598173516,0.0,1.1415525114,87.671232877,3.8812785388,5.7077625571,9.7767857143,KY,40515,2,27
18524,TAYLOR,KENTUCKY CHRISTIAN ACADEMY,2707892462.0,217,21721,0.0,0.8620689655,0.0,0.8620689655,97.413793103,0.8620689655,0.0,12.083333333,KY,42718,2,8
18525,WARREN,HOLY TRINITY LUTHERAN SCHOOL,2708431001.0,227,22721,0.0,30.337078652,0.0,4.4943820225,58.426966292,3.3707865169,3.3707865169,15.084745763,KY,42101,2,20
18526,HARDIN,NORTH HARDIN CHRISTIAN SCHOOL,2703517700.0,93,9321,0.7142857143,5.0,2.619047619,3.3333333333,72.619047619,12.857142857,2.8571428571,15.498154982,KY,40160,2,5
18527,ST. LANDRY,WESTMINSTER CHRISTIAN ACADEMY,3379488607.0,97,9722,0.0,1.5345268542,0.0,1.2787723785,63.938618926,30.179028133,3.0690537084,11.171428571,LA,70570,2,8
18528,RAPIDES,GRACE CHRISTIAN SCHOOL,3184458735.0,79,7922,0.0,0.0,0.0,5.671641791,77.313432836,17.014925373,0.0,7.2668112798,LA,71303,2,8
18529,PRINCE GEORGE'S,FRIENDS COMMUNITY SCHOOL,3014412100.0,33,3324,0.0,5.8365758755,0.0,4.6692607004,45.13618677,28.015564202,16.342412451,7.1787709497,MD,20740,2,15
18530,ANNE ARUNDEL,ST ANNES SCHOOL OF ANNAPOLIS,4102638650.0,3,324,0.0,2.1367521368,0.0,2.5641025641,73.504273504,12.820512821,8.9743589744,11.818181818,MD,21403,2,14
18531,MIDDLESEX,NEW COVENANT SCHOOL,7816443551.0,17,1725,0.0,27.272727273,3.6363636364,9.0909090909,34.545454545,9.0909090909,16.363636364,7.3333333333,MA,2474,2,8
18532,MIDDLESEX,MOUNT HOPE CHRISTIAN SCHOOL,7812721014.0,17,1725,0.7246376812,18.115942029,0.0,8.6956521739,48.550724638,13.043478261,10.869565217,6.8656716418,MA,1803,2,8
18533,TUSCOLA,ST LUKE S LUTHERAN SCHOOL,9898238400.0,157,15726,0.0,0.0,0.0,5.0,95.0,0.0,0.0,6.6666666667,MI,48768,2,22
18534,WASHTENAW,ANN ARBOR CHRISTIAN SCHOOL,7347414948.0,161,16126,0.0,3.2258064516,0.0,0.5376344086,85.483870968,0.5376344086,10.215053763,12.483221477,MI,48105,2,8
18535,HENNEPIN,OUR LADY OF PEACE,6128238253.0,53,5327,1.1560693642,2.3121387283,1.7341040462,18.497109827,67.052023121,8.6705202312,0.5780346821,12.446043165,MN,55417,1,1
18536,MORRISON,HOLY TRINITY CATHOLIC SCHOOL,3204686446.0,97,9727,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.653061224,MN,56364,1,1
18537,DESOTO,NORTHPOINT CHRISTIAN SCHOOL,6623495127.0,33,3328,0.0,1.6163793103,0.0,1.5086206897,84.806034483,9.9137931034,2.1551724138,13.052039381,MS,38672,2,8
18538,WRIGHT,MOUNTAIN GROVE CHRISTIAN ACADEMY,4179266422.0,229,22929,0.0,0.0,0.0,2.1276595745,95.744680851,2.1276595745,0.0,7.7049180328,MO,65711,2,29
18539,ST. LOUIS,AL-SALAM DAY SCHOOL,6363948986.0,189,18929,0.0,48.706896552,0.0,0.0,14.655172414,10.344827586,26.293103448,6.2032085561,MO,63011,2,17
18540,BUCHANAN,ST JOSEPH CHRISTIAN SCHOOL,8162791555.0,21,2129,1.2987012987,2.3376623377,0.0,2.8571428571,90.649350649,2.8571428571,0.0,11.526946108,MO,64506,2,8
18541,CLAY,HARVEST CHRISTIAN SCHOOL,8164552847.0,47,4729,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9.4871794872,MO,64117,2,26
18542,CASS,HEARTLAND CHRISTIAN SCHOOL,8163311000.0,37,3729,0.0,4.7619047619,0.0,59.047619048,28.571428571,4.7619047619,2.8571428571,10.396039604,MO,64012,2,5
18543,ST. LOUIS,MARY INSTITUTE & ST LOUIS COUNTRY DAY SCHOOL,3149957448.0,189,18929,0.0816326531,22.12244898,0.0,1.1428571429,59.510204082,7.5918367347,9.5510204082,9.8157051282,MO,63124,3,30
18544,MONTGOMERY,IMMACULATE CONCEPTION SCHOOL,5735642679.0,139,13929,0.0,0.0,0.0,0.0,88.888888889,0.0,11.111111111,4.4444444444,MO,63361,1,1
18545,FRANKLIN,CROSSPOINT CHRISTIAN SCHOOL,6367425380.0,71,7129,0.8,3.2,0.0,2.4,88.8,4.8,0.0,9.5419847328,MO,63089,2,8
18546,CLARK,MOUNTAIN VIEW CHRISTIAN SCHOOLS,7023828610.0,3,332,0.0,3.3112582781,0.0,39.735099338,26.490066225,13.245033113,17.218543046,10.202702703,NV,89101,2,8
18547,CAMDEN,JDT CHRISTIAN ACADEMY,8564066110.0,7,734,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.5,NJ,8110,2,29
18548,MERCER,VILLA VICTORIA ACADEMY,6098821700.0,21,2134,0.0,3.2258064516,0.0,12.903225806,59.139784946,18.279569892,6.4516129032,5.7055214724,NJ,8628,1,1
18549,SOMERSET,THE CENTER SCHOOL,9082533870.0,35,3534,0.0,15.068493151,6.8493150685,5.4794520548,53.424657534,1.3698630137,17.808219178,3.7244897959,NJ,8873,3,30
18550,HUDSON,FIRST CHRISTIAN PENTECOSTAL ACADEMY,2014131136.0,17,1734,11.627906977,4.6511627907,0.0,62.790697674,2.3255813953,18.604651163,0.0,7.1666666667,NJ,7302,2,26
18551,CAMDEN,ST TERESA REGIONAL SCHOOL,8569390333.0,7,734,0.0,3.1746031746,0.0,8.7301587302,80.158730159,6.3492063492,1.5873015873,11.559633028,NJ,8078,1,1
18552,PASSAIC,ST ANTHONY SCHOOL,9734231818.0,31,3134,0.0,3.1914893617,0.0,50.531914894,35.638297872,6.3829787234,4.2553191489,15.04,NJ,7506,1,1
18553,NASSAU,RAMBAM MESIVTA,5163715824.0,59,5936,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.7680608365,NY,11559,2,18
18554,KINGS,ST ANN'S SCHOOL,7185221660.0,47,4736,0.0,4.6065259117,0.2879078695,7.9654510557,59.117082534,8.5412667946,19.481765835,5.3628409676,NY,11201,3,30
18555,KINGS,TIFERES MIRIAM SCHOOL FOR GIRLS,7188373100.0,47,4736,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.1531531532,NY,11204,2,18
18556,ALBANY,MAIMONIDES HEBREW DAY SCHOOL,5184539363.0,1,136,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0317460317,NY,12208,2,18
18557,OTSEGO,OTSEGO CHRISTIAN ACADEMY,6079880141.0,77,7736,0.0,0.0,0.0,4.6052631579,94.078947368,1.3157894737,0.0,5.7358490566,NY,13825,2,8
18558,WESTCHESTER,WESTCHESTER SCHOOL FOR SPECIAL CHILDREN,9143764300.0,119,11936,1.0050251256,4.0201005025,1.0050251256,45.226130653,15.075376884,32.663316583,1.0050251256,11.055555556,NY,10703,3,30
